year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Castor,134,6
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Castor,193,91
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Castor,166,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Castor,123,0
2018-2019,Kharif,Nagarkurnool,Urkonda,Castor,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Castor,68,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Castor,13,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Castor,79,10
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Castor,128,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Castor,88,19
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Castor,60,4
2018-2019,Kharif,Nagarkurnool,Achampet,Castor,77,0
2018-2019,Kharif,Nagarkurnool,Amrabad,Castor,34,2
2018-2019,Kharif,Nagarkurnool,Padara,Castor,2,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Castor,42,0
2018-2019,Kharif,Nagarkurnool,Lingal,Castor,169,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Castor,289,32
2018-2019,Kharif,Nagarkurnool,Kodair,Castor,992,382
2018-2019,Kharif,Nagarkurnool,Kollapur,Castor,169,115
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Castor,12,2.83
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Other non-food crops,2,2
2018-2019,Kharif,Nagarkurnool,Urkonda,Other non-food crops,84,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Achampet,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Amrabad,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Padara,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Lingal,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Kodair,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Other non-food crops,0,0
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Total,11921,11083
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Total,16743,13637
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Total,15365,13697
2018-2019,Kharif,Nagarkurnool,Tadoor,Total,14844,15722
2018-2019,Kharif,Nagarkurnool,Urkonda,Total,10927,7282
2018-2019,Kharif,Nagarkurnool,Veldanda,Total,10872,12512
2018-2019,Kharif,Nagarkurnool,Charakonda,Total,5946,6610
2018-2019,Kharif,Nagarkurnool,Vangoor,Total,12960,12838
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Total,14084,15094
2018-2019,Kharif,Nagarkurnool,Telkapalle,Total,16205,13457
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Total,14341,18695
2018-2019,Kharif,Nagarkurnool,Achampet,Total,13261,12118
2018-2019,Kharif,Nagarkurnool,Amrabad,Total,4436,6837
2018-2019,Kharif,Nagarkurnool,Padara,Total,3658,4096
2018-2019,Kharif,Nagarkurnool,Balmoor,Total,11444,14291
2018-2019,Kharif,Nagarkurnool,Lingal,Total,8337,8188
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Total,13948,12746
2018-2019,Kharif,Nagarkurnool,Kodair,Total,8714,6373
2018-2019,Kharif,Nagarkurnool,Kollapur,Total,7338,6719
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Total,2122,1834.67
