year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Sangareddy,Sirgapur,Groundnut,0,
2018-2019,Kharif,Sangareddy,Manoor,Groundnut,0,
2018-2019,Kharif,Sangareddy,Nagalgidda ,Groundnut,0,
2018-2019,Kharif,Sangareddy,Andole,Groundnut,0,3.64
2018-2019,Kharif,Sangareddy,Pulkal,Groundnut,3,
2018-2019,Kharif,Sangareddy,Hathnoora,Groundnut,0,
2018-2019,Kharif,Sangareddy,Raikode,Groundnut,0,
2018-2019,Kharif,Sangareddy,Munipally,Groundnut,0,
2018-2019,Kharif,Sangareddy,Vatpally ,Groundnut,0,
2018-2019,Kharif,Sangareddy,Sangareddy,Total,4855,2272
2018-2019,Kharif,Sangareddy,Kandi ,Total,1817.4,2697
2018-2019,Kharif,Sangareddy,Sadasivpet,Total,12695.6,12374.4
2018-2019,Kharif,Sangareddy,Kondapoor,Total,8020.8,8581
2018-2019,Kharif,Sangareddy,Patancheru,Total,2613,2213
2018-2019,Kharif,Sangareddy,Ameenpur ,Total,52,117
2018-2019,Kharif,Sangareddy,R.c.puram,Total,834,576
2018-2019,Kharif,Sangareddy,Jinnaram,Total,2370.4,1327
2018-2019,Kharif,Sangareddy,Gummadidala ,Total,829,2133
2018-2019,Kharif,Sangareddy,Zaheerabad,Total,15072.2,12032
2018-2019,Kharif,Sangareddy,Mogudampally ,Total,3326.6,2136
2018-2019,Kharif,Sangareddy,Kohir,Total,11949.2,9905
2018-2019,Kharif,Sangareddy,Jharasangam,Total,12178.6,8761
2018-2019,Kharif,Sangareddy,Nyalkal,Total,14625.2,13526
2018-2019,Kharif,Sangareddy,Narayankhed,Total,15568,13224
2018-2019,Kharif,Sangareddy,Kangti,Total,15330.8,13196.6
2018-2019,Kharif,Sangareddy,Kalher,Total,7979.6,5550.4
2018-2019,Kharif,Sangareddy,Sirgapur,Total,2655,6023.8
2018-2019,Kharif,Sangareddy,Manoor,Total,17644.6,10125
2018-2019,Kharif,Sangareddy,Nagalgidda ,Total,4479,12417.88
2018-2019,Kharif,Sangareddy,Andole,Total,8130,7402.24
2018-2019,Kharif,Sangareddy,Pulkal,Total,11392,9519.2
2018-2019,Kharif,Sangareddy,Hathnoora,Total,7102.2,6959
2018-2019,Kharif,Sangareddy,Raikode,Total,13294,12639
2018-2019,Kharif,Sangareddy,Munipally,Total,11950,10549
2018-2019,Kharif,Sangareddy,Vatpally ,Total,3247.4,8218
