year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Khammam,Khammam (U),Turmeric,0,0
2018-2019,Kharif,Khammam,Kamepalli,Turmeric,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Turmeric,1,0
2018-2019,Kharif,Khammam,Nelakondapalli,Turmeric,4,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Turmeric,0,0
2018-2019,Kharif,Khammam,Khammam (R),Turmeric,6,0
2018-2019,Kharif,Khammam,Madhira,Turmeric,6,2
2018-2019,Kharif,Khammam,Bonakal,Turmeric,0,0
2018-2019,Kharif,Khammam,Chinthakani,Turmeric,3,0
2018-2019,Kharif,Khammam,Mudigonda,Turmeric,2,0
2018-2019,Kharif,Khammam,Yerrupalem,Turmeric,43,39
2018-2019,Kharif,Khammam,Konijerla,Turmeric,0,0
2018-2019,Kharif,Khammam,Wyra,Turmeric,0,11
2018-2019,Kharif,Khammam,Singareni,Turmeric,1,0
2018-2019,Kharif,Khammam,Enkoor,Turmeric,0,0
2018-2019,Kharif,Khammam,Sathupalli,Turmeric,1,0
2018-2019,Kharif,Khammam,Vemsoor,Turmeric,40,33
2018-2019,Kharif,Khammam,Penuballi,Turmeric,0,0
2018-2019,Kharif,Khammam,Kalluru,Turmeric,1,2
2018-2019,Kharif,Khammam,Thallada,Turmeric,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Other crops,998,1597
2018-2019,Kharif,Khammam,Khammam (U),Other crops,372,409
2018-2019,Kharif,Khammam,Kamepalli,Other crops,828,1073
2018-2019,Kharif,Khammam,Kusumanchi,Other crops,919,777
2018-2019,Kharif,Khammam,Nelakondapalli,Other crops,1002,586
2018-2019,Kharif,Khammam,Tirumalaipalem,Other crops,664,851
2018-2019,Kharif,Khammam,Khammam (R),Other crops,785,842
2018-2019,Kharif,Khammam,Madhira,Other crops,2704,3270
2018-2019,Kharif,Khammam,Bonakal,Other crops,693,887
2018-2019,Kharif,Khammam,Chinthakani,Other crops,665,678
2018-2019,Kharif,Khammam,Mudigonda,Other crops,909,788
2018-2019,Kharif,Khammam,Yerrupalem,Other crops,2599,3845
2018-2019,Kharif,Khammam,Konijerla,Other crops,699,592
2018-2019,Kharif,Khammam,Wyra,Other crops,925,421
2018-2019,Kharif,Khammam,Singareni,Other crops,639,850
2018-2019,Kharif,Khammam,Enkoor,Other crops,1412,2192
2018-2019,Kharif,Khammam,Sathupalli,Other crops,3972,3087
2018-2019,Kharif,Khammam,Vemsoor,Other crops,5438,4027
2018-2019,Kharif,Khammam,Penuballi,Other crops,4014,2956
2018-2019,Kharif,Khammam,Kalluru,Other crops,2109,2308
2018-2019,Kharif,Khammam,Thallada,Other crops,1660,1696
2018-2019,Kharif,Khammam,Raghunadhapalem,Total,11652,12425
2018-2019,Kharif,Khammam,Khammam (U),Total,2054,2365
2018-2019,Kharif,Khammam,Kamepalli,Total,11386,11415
2018-2019,Kharif,Khammam,Kusumanchi,Total,16122,16395
2018-2019,Kharif,Khammam,Nelakondapalli,Total,10499,12593
2018-2019,Kharif,Khammam,Tirumalaipalem,Total,13600,16926
2018-2019,Kharif,Khammam,Khammam (R),Total,9761,10352
2018-2019,Kharif,Khammam,Madhira,Total,14149,13756
2018-2019,Kharif,Khammam,Bonakal,Total,9507,9282
2018-2019,Kharif,Khammam,Chinthakani,Total,11109,13133
2018-2019,Kharif,Khammam,Mudigonda,Total,10863,10944
2018-2019,Kharif,Khammam,Yerrupalem,Total,14429,14190
2018-2019,Kharif,Khammam,Konijerla,Total,10495,11442
2018-2019,Kharif,Khammam,Wyra,Total,7084,9160
2018-2019,Kharif,Khammam,Singareni,Total,9358,10076
2018-2019,Kharif,Khammam,Enkoor,Total,11602,12585
2018-2019,Kharif,Khammam,Sathupalli,Total,11060,10460
2018-2019,Kharif,Khammam,Vemsoor,Total,11476,10455
2018-2019,Kharif,Khammam,Penuballi,Total,12970,11962
2018-2019,Kharif,Khammam,Kalluru,Total,12441,17192
2018-2019,Kharif,Khammam,Thallada,Total,11090,16052
