year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Mahabubnagar,Narva,Castor,1939,897
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Castor,1733,785
2018-2019,Kharif,Mahabubnagar,Marikal,Castor,1268,912
2018-2019,Kharif,Mahabubnagar,Dhanwada,Castor,1757,631
2018-2019,Kharif,Mahabubnagar,Koilkonda,Castor,576,592
2018-2019,Kharif,Mahabubnagar,Maddur,Castor,540,968
2018-2019,Kharif,Mahabubnagar,Kosgi,Castor,138,40
2018-2019,Kharif,Mahabubnagar,Gandeed,Castor,16,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Castor,40,90
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Castor,302,500
2018-2019,Kharif,Mahabubnagar,Devarkadra,Castor,1116,1135
2018-2019,Kharif,Mahabubnagar,Addakal,Castor,932,642
2018-2019,Kharif,Mahabubnagar,Moosapet,Castor,302,268
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Castor,339,120
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Castor,49,65
2018-2019,Kharif,Mahabubnagar,Nawabpet,Castor,17,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Castor,7,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Castor,5,2
2018-2019,Kharif,Mahabubnagar,Jadcherla,Castor,55,10
2018-2019,Kharif,Mahabubnagar,Midjil,Castor,15,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Narayanpet,Soyabean,4,0
2018-2019,Kharif,Mahabubnagar,Utkoor,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Narva,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Dhanwada,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Maddur,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Kosgi,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Gandeed,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Soyabean,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Soyabean,0,0
