year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Kamareddy,Rajampet,Other food crops,314,
2018-2019,Rabi,Kamareddy,Bhiknur,Other food crops,550,
2018-2019,Rabi,Kamareddy,Kamareddy,Other food crops,555,
2018-2019,Rabi,Kamareddy,Ramareddy,Other food crops,353,
2018-2019,Rabi,Kamareddy,Machareddy,Other food crops,617,
2018-2019,Rabi,Kamareddy,Domakonda,Other food crops,10.5658818942177,
2018-2019,Rabi,Kamareddy,Bibipet,Other food crops,577.434118105782,
2018-2019,Rabi,Kamareddy,Madnur,Groundnut,23,
2018-2019,Rabi,Kamareddy,Jukkal,Groundnut,143,110
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Groundnut,2,
2018-2019,Rabi,Kamareddy,Bichkunda,Groundnut,2,0
2018-2019,Rabi,Kamareddy,Birkoor,Groundnut,13,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Groundnut,0,
2018-2019,Rabi,Kamareddy,Banswada,Groundnut,12,0
2018-2019,Rabi,Kamareddy,Pitlam,Groundnut,7,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Groundnut,27,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Groundnut,7,0
2018-2019,Rabi,Kamareddy,Yellareddy,Groundnut,15,3
2018-2019,Rabi,Kamareddy,Lingampet,Groundnut,20,12
2018-2019,Rabi,Kamareddy,Gandhari,Groundnut,8,2
2018-2019,Rabi,Kamareddy,Sadasivanagar,Groundnut,5,
2018-2019,Rabi,Kamareddy,Tadwai,Groundnut,0,
2018-2019,Rabi,Kamareddy,Rajampet,Groundnut,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Groundnut,13,
2018-2019,Rabi,Kamareddy,Kamareddy,Groundnut,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Groundnut,0,
2018-2019,Rabi,Kamareddy,Machareddy,Groundnut,0,
2018-2019,Rabi,Kamareddy,Domakonda,Groundnut,0,
2018-2019,Rabi,Kamareddy,Bibipet,Groundnut,0,
2018-2019,Rabi,Kamareddy,Madnur,Sesamum,20,
2018-2019,Rabi,Kamareddy,Jukkal,Sesamum,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Sesamum,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Sesamum,1,0
2018-2019,Rabi,Kamareddy,Birkoor,Sesamum,2,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Sesamum,0,
2018-2019,Rabi,Kamareddy,Banswada,Sesamum,5,0
2018-2019,Rabi,Kamareddy,Pitlam,Sesamum,16,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Sesamum,9,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Sesamum,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Sesamum,3,0
2018-2019,Rabi,Kamareddy,Lingampet,Sesamum,7,0
2018-2019,Rabi,Kamareddy,Gandhari,Sesamum,5,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Sesamum,1,
2018-2019,Rabi,Kamareddy,Tadwai,Sesamum,5,
2018-2019,Rabi,Kamareddy,Rajampet,Sesamum,3,
2018-2019,Rabi,Kamareddy,Bhiknur,Sesamum,10,
2018-2019,Rabi,Kamareddy,Kamareddy,Sesamum,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Sesamum,0,
2018-2019,Rabi,Kamareddy,Machareddy,Sesamum,2,
2018-2019,Rabi,Kamareddy,Domakonda,Sesamum,15,7
2018-2019,Rabi,Kamareddy,Bibipet,Sesamum,0,
2018-2019,Rabi,Kamareddy,Madnur,Safflower,173,120
2018-2019,Rabi,Kamareddy,Jukkal,Safflower,121,144
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Safflower,14,14
2018-2019,Rabi,Kamareddy,Bichkunda,Safflower,374,207
2018-2019,Rabi,Kamareddy,Birkoor,Safflower,6,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Safflower,0,
2018-2019,Rabi,Kamareddy,Banswada,Safflower,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Safflower,7,7
2018-2019,Rabi,Kamareddy,Nizamsagar,Safflower,8,8
2018-2019,Rabi,Kamareddy,Naga_reddipet,Safflower,2,0
2018-2019,Rabi,Kamareddy,Yellareddy,Safflower,2,0
2018-2019,Rabi,Kamareddy,Lingampet,Safflower,0,0
2018-2019,Rabi,Kamareddy,Gandhari,Safflower,0,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Safflower,3,2
2018-2019,Rabi,Kamareddy,Tadwai,Safflower,0,
2018-2019,Rabi,Kamareddy,Rajampet,Safflower,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Safflower,0,
2018-2019,Rabi,Kamareddy,Kamareddy,Safflower,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Safflower,0,
2018-2019,Rabi,Kamareddy,Machareddy,Safflower,0,
2018-2019,Rabi,Kamareddy,Domakonda,Safflower,0,
2018-2019,Rabi,Kamareddy,Bibipet,Safflower,0,
2018-2019,Rabi,Kamareddy,Madnur,Sunflower,10,
2018-2019,Rabi,Kamareddy,Jukkal,Sunflower,5,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Sunflower,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Sunflower,81,0
2018-2019,Rabi,Kamareddy,Birkoor,Sunflower,94,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Sunflower,0,
2018-2019,Rabi,Kamareddy,Banswada,Sunflower,13,0
2018-2019,Rabi,Kamareddy,Pitlam,Sunflower,5,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Sunflower,14,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Sunflower,2,0
2018-2019,Rabi,Kamareddy,Yellareddy,Sunflower,5,0
2018-2019,Rabi,Kamareddy,Lingampet,Sunflower,2,1
2018-2019,Rabi,Kamareddy,Gandhari,Sunflower,66,47
2018-2019,Rabi,Kamareddy,Sadasivanagar,Sunflower,7,
2018-2019,Rabi,Kamareddy,Tadwai,Sunflower,0,
2018-2019,Rabi,Kamareddy,Rajampet,Sunflower,3,
2018-2019,Rabi,Kamareddy,Bhiknur,Sunflower,133,15
2018-2019,Rabi,Kamareddy,Kamareddy,Sunflower,12,
2018-2019,Rabi,Kamareddy,Ramareddy,Sunflower,1,
2018-2019,Rabi,Kamareddy,Machareddy,Sunflower,59,2
2018-2019,Rabi,Kamareddy,Domakonda,Sunflower,81,10
2018-2019,Rabi,Kamareddy,Bibipet,Sunflower,3,
2018-2019,Rabi,Kamareddy,Madnur,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Jukkal,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Birkoor,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Banswada,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Other oil seeds,1,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Lingampet,Other oil seeds,0,0
2018-2019,Rabi,Kamareddy,Gandhari,Other oil seeds,44,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Other oil seeds,13,
2018-2019,Rabi,Kamareddy,Tadwai,Other oil seeds,39,
