year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Dichpally,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Groundnut,4.4,0
2018-2019,Kharif,Nizamabad,Dharpally,Groundnut,0.4,2
2018-2019,Kharif,Nizamabad,Sirikonda,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Armoor,Groundnut,22.2,0
2018-2019,Kharif,Nizamabad,Makloor,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Morthad,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Groundnut,0.6,2.8
2018-2019,Kharif,Nizamabad,Kammarpally,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Balkonda,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Mendora,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Yedapally,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Renjal,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Navipet,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Varni,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Soyabean,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Soyabean,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Soyabean,498,19.2
2018-2019,Kharif,Nizamabad,Mugpal,Soyabean,945,132.8
2018-2019,Kharif,Nizamabad,Dichpally,Soyabean,1932,356
2018-2019,Kharif,Nizamabad,Indalwai,Soyabean,952,909.6
2018-2019,Kharif,Nizamabad,Jakranpally,Soyabean,2666.4,1136
2018-2019,Kharif,Nizamabad,Dharpally,Soyabean,1614,594.4
2018-2019,Kharif,Nizamabad,Sirikonda,Soyabean,1232,908
2018-2019,Kharif,Nizamabad,Armoor,Soyabean,4859,2079.2
2018-2019,Kharif,Nizamabad,Makloor,Soyabean,1221.2,410.8
2018-2019,Kharif,Nizamabad,Nandipet,Soyabean,4378.4,4745.6
2018-2019,Kharif,Nizamabad,Bheemgal,Soyabean,2807,2079.2
2018-2019,Kharif,Nizamabad,Morthad,Soyabean,1805,1290.4
2018-2019,Kharif,Nizamabad,Yergatla,Soyabean,1210,927.6
2018-2019,Kharif,Nizamabad,Kammarpally,Soyabean,2065.6,1206.8
2018-2019,Kharif,Nizamabad,Balkonda,Soyabean,1157,530.4
2018-2019,Kharif,Nizamabad,Mupkal,Soyabean,1078,776.4
2018-2019,Kharif,Nizamabad,Mendora,Soyabean,1433,376.8
2018-2019,Kharif,Nizamabad,Vailpoor,Soyabean,3354.4,1554
2018-2019,Kharif,Nizamabad,Bodhan,Soyabean,7671,8216.8
2018-2019,Kharif,Nizamabad,Yedapally,Soyabean,131.8,16
2018-2019,Kharif,Nizamabad,Renjal,Soyabean,2254.8,2910.4
2018-2019,Kharif,Nizamabad,Navipet,Soyabean,687.2,114.8
2018-2019,Kharif,Nizamabad,Kotagiri,Soyabean,4010,2505.2
2018-2019,Kharif,Nizamabad,Rudrur,Soyabean,416,90
2018-2019,Kharif,Nizamabad,Varni,Soyabean,951,381.2
2018-2019,Kharif,Nizamabad,Nizamabad North,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Dharpally,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Sirikonda,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Armoor,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Makloor,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Other oil seeds,0,0
