year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nalgonda,Shaligowraram,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Sugarcane ratoon (harvest),4,1
2018-2019,Kharif,Nalgonda,Thipparthy,Sugarcane ratoon (harvest),8,2
2018-2019,Kharif,Nalgonda,Nalgonda,Sugarcane ratoon (harvest),25,26
2018-2019,Kharif,Nalgonda,Kangal,Sugarcane ratoon (harvest),252,145
2018-2019,Kharif,Nalgonda,Munugode,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Chandur,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Marriguda,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Nampally,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Sugarcane ratoon (harvest),0,0
